event0  attr1,event0  attr2,probability
5,-1,0.0
5,0,0.00020533880903534716
5,1,0.003080082135523996
5,2,0.0010266940451749591
5,3,0.00020533880903534716
5,4,0.0023613963039018308
5,5,0.926386036960965
5,6,0.001334702258727314
5,7,0.0011293634496924124
5,8,0.0032854209445588984
5,9,0.0014373716632447658
5,10,0.0007186858316226065
5,11,0.0018480492813145724
5,12,0.0005133470225877022
5,13,0.002772073921971632
5,14,0.0005133470225877022
5,15,0.0007186858316226062
5,16,0.001334702258727314
5,17,0.0009240246406575095
5,18,0.0007186858316226059
5,19,0.001232032854209864
5,20,0.0035934291581112498
5,21,0.0008213552361400581
5,22,0.0028747433264890944
5,23,0.001232032854209864
5,24,0.0011293634496924124
5,25,0.001950718685832025
5,26,0.0006160164271051541
5,27,0.002053388090349475
5,28,0.0008213552361400577
5,29,0.001540041067762217
5,30,0.0011293634496924124
5,31,0.000513347022587702
5,32,0.001540041067762217
5,33,0.0007186858316226062
5,34,0.00010266940451789569
5,35,0.0023613963039018295
5,36,0.0
5,37,0.0028747433264890918
5,38,0.0006160164271051538
5,39,0.0014373716632447658
5,40,0.002772073921971631
5,41,0.001232032854209864
5,42,0.0011293634496924124
5,43,0.001540041067762217
5,44,0.0011293634496924135
5,45,0.002669404517454187
5,46,0.0023613963039018286
5,47,0.00431211498973341
5,48,0.0012320328542098653
5,49,0.0019507186858320257
6,-4,0.0
6,-3,0.0
6,-2,0.0
6,-1,0.0
6,0,0.002188836931648989
6,1,0.001691373992637954
6,2,0.0007959407024180958
6,3,0.001392896229231336
6,4,0.0005969555268136834
6,5,0.001691373992637954
6,6,0.9242861406824989
6,7,0.0017908665804401637
6,8,0.0007959407024180956
6,9,0.0007959407024180958
6,10,0.0
6,11,0.0017908665804401637
6,12,0.0007959407024180958
6,13,0.004178688687693118
6,14,0.0011939110536269228
6,15,0.002785792458462224
6,16,0.0030842702218688463
6,17,0.001890359168242369
6,18,0.001392896229231336
6,19,0.0011939110536269228
6,20,0.002686299870660023
6,21,0.00039797035120927085
6,22,0.0
6,23,0.0
6,24,0.0005969555268136832
6,25,0.002188836931648989
6,26,0.0007959407024180958
6,27,0.0016913739926379535
6,28,0.001691373992637954
6,29,0.002288329519451196
6,30,0.0003979703512092706
6,31,0.002885285046264435
6,32,0.0008954332902203026
6,33,0.0030842702218688463
6,34,0.0015918814048357505
6,35,0.0003979703512092706
6,36,0.0013928962292313364
6,37,0.0018903591682423683
6,38,0.0012934036414291286
6,39,0.0017908665804401637
6,40,0.0008954332902203022
6,41,0.002686299870660023
6,42,0.0001989851756048571
6,43,0.0024873146950556047
6,44,0.00039797035120927096
6,45,0.0031837628096710495
6,46,0.0010944184658247163
6,47,0.0023878221072534006
6,48,0.0022883295194511977
6,49,0.002089344343846783
7,-4,0.0
7,-3,0.0
7,-2,0.0
7,-1,0.0
7,0,0.001366618075802162
7,1,0.0004555393586010173
7,2,0.0016399416909625077
7,3,0.003917638483965373
7,4,0.0033709912536446875
7,5,0.0018221574344027365
7,6,0.0016399416909625077
7,7,0.9223760932944404
7,8,0.0008199708454814751
7,9,0.0011844023323619346
7,10,0.001731049562682622
7,11,0.0020954810495630812
7,12,0.003279883381924572
7,13,0.002915451895044111
7,14,0.0015488338192423934
7,15,0.0004555393586010173
7,16,0.0010932944606418184
7,17,0.0020043731778429685
7,18,0.00027332361516078804
7,19,0.003006559766764227
7,20,0.0010932944606418184
7,21,0.00018221574344067312
7,22,0.0013666180758021634
7,23,0.0010021865889217043
7,24,0.0007288629737613605
7,25,0.0021865889212831966
7,26,0.0008199708454814755
7,27,0.001093294460641818
7,28,0.0009110787172015909
7,29,0.0030976676384843423
7,30,0.0014577259475222805
7,31,0.0018221574344027358
7,32,0.0008199708454814755
7,33,0.0013666180758021627
7,34,0.004008746355685487
7,35,0.0010932944606418184
7,36,0.0019132653061228523
7,37,0.0015488338192423928
7,38,0.0023688046647234212
7,39,0.0019132653061228523
7,40,0.0003644314868809028
7,41,9.110787172055854e-05
7,42,0.0016399416909625077
7,43,0.0026421282798837677
7,44,0.0008199708454814762
7,45,0.0006377551020412456
7,46,0.002824344023323997
7,47,0.0010021865889217043
7,48,0.0008199708454814762
7,49,0.0013666180758021627
8,-4,0.0
8,-3,0.0
8,-2,0.0
8,-1,0.0
8,0,0.0007281332483848817
8,1,0.003094566305634309
8,2,0.0011832165286251581
8,3,0.0012742331846732125
8,4,0.0027304996814420906
8,5,0.0
8,6,0.002002366433057653
8,7,0.0004550832802407182
8,8,0.9259124419768614
8,9,0.0017293164649134845
8,10,0.003640666241922642
8,11,0.0018203331209615408
8,12,0.0027304996814420893
8,13,0.002002366433057653
8,14,0.0002730499681446085
8,15,0.0011832165286251581
8,16,0.0002730499681446085
8,17,0.0036406662419226398
8,18,0.0001820333120965538
8,19,0.001274233184673213
8,20,0.0007281332483848821
8,21,0.0011832165286251588
8,22,0.0015472831528173779
8,23,0.0016382998088654312
8,24,0.0018203331209615408
8,25,0.0010011832165290463
8,26,0.0023664330572498718
8,27,0.0034586329298265284
8,28,0.0019113497770095968
8,29,0.0030035496495862545
8,30,0.0002730499681446085
8,31,0.0001820333120965538
8,32,0.0024574497132979277
8,33,0.0010011832165290468
8,34,0.0
8,35,0.0010921998725771027
8,36,0.001274233184673213
8,37,0.0015472831528173764
8,38,0.0003640666241926638
8,39,0.001274233184673213
8,40,0.0002730499681446084
8,41,0.0021843997451537625
8,42,0.001547283152817377
8,43,0.002002366433057653
8,44,0.0026394830253940412
8,45,0.0010011832165290463
8,46,0.0027304996814420885
8,47,0.0010011832165290468
8,48,0.000819149904432938
8,49,0.001547283152817377
9,-4,0.0
9,-3,0.0
9,-2,0.0
9,-1,0.0
9,0,0.002333094041637149
9,1,0.0008076094759516106
9,2,0.00017946877243403667
9,3,0.0005384063173012211
9,4,0.002153625269203555
9,5,0.0028715003589379236
9,6,0.001704953338119575
9,7,0.0022433596554203503
9,8,0.0010768126346020002
9,9,0.931622397702779
9,10,0.0010768126346020013
9,11,0.00026920315865083285
9,12,0.00017946877243403667
9,13,0.0009870782483852032
9,14,0.0
9,15,0.0021536252692035537
9,16,0.0014357501794691847
9,17,0.0014357501794691847
9,18,0.00035893754486762897
9,19,0.0010768126346020006
9,20,0.0017946877243363683
9,21,0.001615218951902778
9,22,0.0013460157932523886
9,23,0.0015254845656859784
9,24,0.0012562814070355922
9,25,0.0007178750897348141
9,26,0.0010768126346020006
9,27,0.002692031586504331
9,28,0.0021536252692035537
9,29,0.000628140703518018
9,30,0.0014357501794691847
9,31,0.0007178750897348141
9,32,0.0014357501794691847
9,33,0.0011665470208187948
9,34,0.0
9,35,0.001704953338119575
9,36,0.0010768126346020006
9,37,0.0012562814070355918
9,38,0.002781765972721123
9,39,0.0019741564967699615
9,40,0.0025125628140707386
9,41,0.001346015793252388
9,42,0.0009870782483852032
9,43,0.0007178750897348143
9,44,0.000717875089734815
9,45,0.002333094041637149
9,46,0.004038047379756271
9,47,0.0007178750897348143
9,48,0.002692031586504334
9,49,0.0010768126346020006
10,-4,0.0
10,-3,0.0
10,-2,0.0
10,-1,0.0
10,0,0.0013046881795255063
10,1,0.002261459511177222
10,2,0.000695833695747145
10,3,0.0006088544837788074
10,4,0.0013046881795255076
10,5,0.0001739584239371196
10,6,0.0033921892667656077
10,7,0.0
10,8,0.001043750543620495
10,9,0.0006088544837788076
10,10,0.9395494476819831
10,11,0.0018265634513355332
10,12,0.0014786466034621849
10,13,0.0014786466034621849
10,14,0.0004348960598421326
10,15,0.0023484387231455586
10,16,0.0010437505436204954
10,17,0.0007828129077154828
10,18,0.0012177089675571699
10,19,0.002522397147082231
10,20,0.00026093763590545653
10,21,0.000956771331652158
10,22,0.0002609376359054567
10,23,0.003131251630860601
10,24,0.0011307297555888324
10,25,0.002000521875272208
10,26,0.0015656258154305197
10,27,0.0006958336957471447
10,28,0.0013916673914938441
10,29,0.0021744802992088846
10,30,0.0012177089675571705
10,31,0.0008697921196838189
10,32,0.0008697921196838192
10,33,0.002696355571018913
10,34,0.0007828129077154828
10,35,0.0013916673914938441
10,36,0.0011307297555888324
10,37,0.00034791684787379454
10,38,0.001043750543620495
10,39,0.0
10,40,0.0013046881795255063
10,41,0.0013916673914938441
10,42,0.0006088544837788076
10,43,0.0009567713316521575
10,44,0.0013916673914938457
10,45,0.0013046881795255063
10,46,0.002435417935113898
10,47,0.0012177089675571705
10,48,0.0009567713316521585
10,49,0.0004348960598421326
11,-4,0.0
11,-3,0.0
11,-2,0.0
11,-1,0.0
11,0,0.0013599660008503938
11,1,0.0016999575010628828
11,2,0.00025499362515980984
11,3,0.0028899277518065823
11,4,0.0011899702507441505
11,5,0.0018699532511691238
11,6,0.0005099872503191757
11,7,0.0011049723756910294
11,8,0.0004249893752660535
11,9,0.0016999575010628828
11,10,0.0017849553761160061
11,11,0.9354866128346584
11,12,0.0019549511262222465
11,13,0.0010199745006379058
11,14,0.00025499362515980984
11,15,0.000934976625584784
11,16,0.0032299192520190726
11,17,0.0020399490012753666
11,18,0.0011899702507441494
11,19,0.0018699532511691238
11,20,0.0014449638759035167
11,21,0.0010199745006379062
11,22,0.0008499787505316622
11,23,0.00118997025074415
11,24,0.002379940501487856
11,25,0.0008499787505316615
11,26,0.000934976625584784
11,27,0.0022099447513816103
11,28,0.0
11,29,0.0007649808754785413
11,30,0.0012749681257972721
11,31,0.0020399490012753658
11,32,0.0012749681257972721
11,33,0.0010199745006379058
11,34,0.0013599660008503942
11,35,0.0007649808754785413
11,36,0.0016999575010628828
11,37,0.0023799405014878552
11,38,0.00025499362515980973
11,39,0.0
11,40,0.0017849553761160046
11,41,0.0012749681257972721
11,42,0.002464938376540974
11,43,0.0005949851253722969
11,44,0.0013599660008503955
11,45,0.0024649383765409727
11,46,0.0016999575010628821
11,47,0.0
11,48,0.0005949851253722975
11,49,0.0012749681257972721
12,-4,0.0
12,-3,0.0
12,-2,0.0
12,-1,0.0
12,0,0.0
12,1,0.00035606195478056816
12,2,0.0
12,3,0.0017803097739010618
12,4,0.0008901548869507558
12,5,0.00035606195478056816
12,6,0.0010681858643408178
12,7,0.0008011393982557237
12,8,0.0011572013530358463
12,9,0.0
12,10,0.0002670464660855376
12,11,0.0020473562399861574
12,12,0.9400925761082223
12,13,0.0
12,14,0.001869325262596095
12,15,0.0012462168417308789
12,16,0.0008011393982557237
12,17,0.003115542104326533
12,18,0.0015132633078159693
12,19,0.0022253872173762196
12,20,0.0014242478191209401
12,21,0.0006231084208656616
12,22,0.0008011393982557241
12,23,0.0009791703756457852
12,24,0.0016912942852060364
12,25,0.001335232330425909
12,26,0.002136371728681188
12,27,0.000890154886950755
12,28,0.0017803097739010627
12,29,0.0024924336834613128
12,30,0.0007121239095606923
12,31,0.001958340751291127
12,32,0.0009791703756457852
12,33,0.00151326330781597
12,34,0.0004450774434755989
12,35,0.002136371728681188
12,36,0.0024924336834613128
12,37,8.90154886954752e-05
12,38,0.00017803097739050604
12,39,0.0008901548869507552
12,40,0.002670464660851376
12,41,0.0020473562399861574
12,42,8.901548869547523e-05
12,43,0.0028484956382414384
12,44,0.0006231084208656618
12,45,0.000890154886950755
12,46,0.0017803097739010618
12,47,0.0016022787965110034
12,48,0.001602278796511005
12,49,0.0007121239095606923
13,-4,0.0
13,-3,0.0
13,-2,0.0
13,-1,0.0
13,0,0.0021822625698328
13,1,0.0021822625698328007
13,2,0.0021822625698328007
13,3,0.0034916201117322103
13,4,0.0005237430167602101
13,5,0.0017458100558663298
13,6,0.0006983240223467979
13,7,0.0014839385474864476
13,8,0.001833100558659625
13,9,0.0017458100558663298
13,10,0.000261871508380327
13,11,0.003753491620112101
13,12,0.0027932960893858588
13,13,0.9224860335195326
13,14,0.0009601955307266802
13,15,0.0020076815642462156
13,16,0.0023568435754193918
13,17,0.0004364525139669156
13,18,0.0012220670391065631
13,19,0.0020076815642462156
13,20,0.0006983240223467979
13,21,0.0008729050279333865
13,22,0.0012220670391065644
13,23,0.0007856145251400922
13,24,0.002444134078212682
13,25,0.0016585195530730331
13,26,0.0019203910614529166
13,27,0.0020076815642462147
13,28,0.003578910614525504
13,29,0.0006983240223467979
13,30,0.002880586592179157
13,31,0.0007856145251400919
13,32,0.00113477653631327
13,33,0.0007856145251400922
13,34,0.00017458100558703218
13,35,0.0007856145251400922
13,36,0.002444134078212682
13,37,0.0007856145251400919
13,38,0.0020949720670395064
13,39,0.0007856145251400922
13,40,0.004189944134078564
13,41,0.0013093575418998576
13,42,0.0021822625698328007
13,43,0.0015712290502797408
13,44,0.0006983240223467985
13,45,0.0007856145251400919
13,46,8.729050279373826e-05
13,47,0.0008729050279333861
13,48,0.0015712290502797423
13,49,0.0018331005586596258
14,-4,0.0
14,-3,0.0
14,-2,0.0
14,-1,0.0
14,0,0.0015358361774748138
14,1,8.532423208235347e-05
14,2,0.0010238907849833558
14,3,0.0013651877133109926
14,4,0.001365187713310994
14,5,0.001279863481229086
14,6,0.0013651877133109933
14,7,0.0008532423208195388
14,8,8.532423208235343e-05
14,9,0.00034129692832808215
14,10,0.001450511945392904
14,11,0.0022184300341300876
14,12,0.00025597269624617235
14,13,0.001279863481229086
14,14,0.9449658703071466
14,15,0.0013651877133109933
14,16,0.0010238907849833558
14,17,0.0017064846416386345
14,18,0.001621160409556721
14,19,0.0
14,20,0.0006825938566557191
14,21,0.0023890784982939094
14,22,0.0012798634812290868
14,23,0.0015358361774748144
14,24,0.0008532423208195388
14,25,0.0009385665529014476
14,26,0.0011945392491471746
14,27,0.0006825938566557188
14,28,0.0016211604095567216
14,29,0.0005119453924919014
14,30,8.532423208235347e-05
14,31,0.0009385665529014476
14,32,0.0028156996587034577
14,33,0.0014505119453929033
14,34,0.0009385665529014479
14,35,0.0023037542662120024
14,36,0.0011945392491471746
14,37,0.0013651877133109926
14,38,0.0011092150170652667
14,39,0.0011945392491471746
14,40,0.00042662116040999087
14,41,0.0033276450511949096
14,42,0.0
14,43,0.0006825938566557191
14,44,0.0008532423208195396
14,45,0.0012798634812290857
14,46,0.0008532423208195385
14,47,0.0005972696245738101
14,48,0.0006825938566557197
14,49,0.0010238907849833558
15,-4,0.0
15,-3,0.0
15,-2,0.0
15,-1,0.0
15,0,0.0029257912935547734
15,1,0.001507225817892069
15,2,0.0007092827378317975
15,3,0.0024824895824101813
15,4,0.0039897154003018034
15,5,0.0014185654756631487
15,6,0.0007092827378317975
15,7,0.0020391878712655823
15,8,0.0012412447912053086
15,9,0.0017732068445788268
15,10,0.0006206223956028788
15,11,0.0009752637645185549
15,12,0.0007092827378317975
15,13,0.0010639241067474739
15,14,0.0026598102668680184
15,15,0.9351006294884093
15,16,0.000797943080060717
15,17,0.0026598102668680184
15,18,0.001773206844578826
15,19,0.0007092827378317975
15,20,0.0
15,21,0.0010639241067474743
15,22,0.00017732068445828228
15,23,0.0010639241067474739
15,24,0.0007092827378317975
15,25,0.0013299051334342295
15,26,0.00035464136891612
15,27,0.0011525844489763916
15,28,0.00026598102668720105
15,29,0.001507225817892069
15,30,0.0017732068445788268
15,31,0.0005319620533739588
15,32,0.0008866034222896346
15,33,0.0010639241067474739
15,34,0.0
15,35,0.0023938292401812548
15,36,0.0017732068445788268
15,37,0.002659810266868018
15,38,0.001684546502349907
15,39,0.0013299051334342302
15,40,0.0024824895824101813
15,41,0.0007092827378317975
15,42,0.0026598102668680184
15,43,0.0014185654756631487
15,44,0.0013299051334342315
15,45,0.0
15,46,0.0007979430800607167
15,47,0.0009752637645185549
15,48,0.000709282737831798
15,49,0.0013299051334342302
16,-4,0.0
16,-3,0.0
16,-2,0.0
16,-1,0.0
16,0,0.0010243277848915866
16,1,0.0012804097311143736
16,2,0.0012804097311143736
16,3,0.0008536064874097287
16,4,0.0018779342723008747
16,5,0.001621852326078087
16,6,0.00042680324370508656
16,7,0.0011950490823734448
16,8,0.0009389671361506585
16,9,0.0005975245411869443
16,10,0.0021340162185236574
16,11,0.001877934272300874
16,12,0.001621852326078087
16,13,0.0003414425949641585
16,14,0.001877934272300874
16,15,0.0005975245411869443
16,16,0.9290653008962662
16,17,0.0006828851899278719
16,18,0.0006828851899278717
16,19,0.002304737516005516
16,20,0.001451131028596229
16,21,0.0017072129748190157
16,22,0.002646180110969229
16,23,8.536064874137266e-05
16,24,0.001024327784891587
16,25,0.001963294921041801
16,26,0.0029876227059329424
16,27,0.0015364916773371589
16,28,0.001963294921041802
16,29,0.0012804097311143736
16,30,0.00401195049082409
16,31,0.002304737516005515
16,32,0.0
16,33,0.001963294921041802
16,34,0.0017072129748190146
16,35,0.0007682458386688005
16,36,0.0020486555697827305
16,37,0.0013657703798553018
16,38,0.0031583440034147997
16,39,0.0017925736235599437
16,40,0.0020486555697827296
16,41,0.002219376867264586
16,42,0.0005975245411869443
16,43,0.0015364916773371593
16,44,0.0008536064874097298
16,45,0.001707212974819014
16,46,0.0009389671361506585
16,47,0.001024327784891587
16,48,0.0007682458386688013
16,49,0.0002560819462232293
17,-4,0.0
17,-3,0.0
17,-2,0.0
17,-1,0.0
17,0,0.003022191520594454
17,1,0.0011225282790782178
17,2,0.0008634832915987331
17,3,0.001986011570676505
17,4,0.0017269665831970199
17,5,0.0008634832915987331
17,6,0.0011225282790782178
17,7,0.0013815732665577048
17,8,0.0004317416457995874
17,9,0.0010361799499183913
17,10,0.0006907866332790748
17,11,0.0009498316207585614
17,12,0.0006907866332790745
17,13,0.004317416457991884
17,14,0.0015542699248773633
17,15,0.0006907866332790745
17,16,0.0013815732665577048
17,17,0.9373111130299413
17,18,0.0010361799499183908
17,19,0.0016406182540371914
17,20,0.0006907866332790745
17,21,0.0014679215957175322
17,22,0.001554269924877364
17,23,0.0025904498747953046
17,24,0.00025904498747993045
17,25,0.0010361799499183908
17,26,0.0014679215957175316
17,27,0.0008634832915987327
17,28,0.00017269665832010168
17,29,0.0012088766082380472
17,30,0.0010361799499183913
17,31,0.000949831620758561
17,32,0.0014679215957175316
17,33,0.0008634832915987331
17,34,0.0018133149123568475
17,35,0.0025904498747953046
17,36,0.0022450565581559924
17,37,0.0004317416457995874
17,38,0.0012952249373978757
17,39,0.0017269665831970186
17,40,0.0007771349624389019
17,41,0.0013815732665577048
17,42,0.002763146533114967
17,43,0.0007771349624389023
17,44,0.0012952249373978774
17,45,0.00017269665832010163
17,46,8.634832916027288e-05
17,47,0.001295224937397876
17,48,0.0013815732665577061
17,49,0.0005180899749594171
18,-4,0.0
18,-3,0.0
18,-2,0.0
18,-1,0.0
18,0,0.0012855831037653382
18,1,0.001836547291093153
18,2,0.00284664830119414
18,3,0.0028466483011941393
18,4,0.0011937557392107056
18,5,0.0017447199265385152
18,6,9.182736455507948e-05
18,7,0.000642791551882891
18,8,0.0011019283746560667
18,9,0.00036730945821898534
18,10,0.0010101010101014332
18,11,0.001928374655647788
18,12,0.003122130394858041
18,13,0.0010101010101014325
18,14,9.182736455507948e-05
18,15,0.0015610651974292465
18,16,0.0008264462809921624
18,17,0.0008264462809921624
18,18,0.9291092745637992
18,19,0.0
18,20,0.001928374655647788
18,21,0.001377410468319975
18,22,0.0015610651974292474
18,23,0.0011937557392107047
18,24,0.002571166207530232
18,25,0.0014692378328746082
18,26,0.0016528925619838783
18,27,0.0012855831037653382
18,28,0.0014692378328746087
18,29,0.0012855831037653386
18,30,0.002112029384757056
18,31,0.0008264462809921622
18,32,0.00284664830119414
18,33,0.002571166207530232
18,34,0.002571166207530232
18,35,0.0011937557392107047
18,36,0.002387511478420961
18,37,0.0008264462809921622
18,38,0.0019283746556477874
18,39,0.00018365472910971477
18,40,0.0018365472910931524
18,41,0.0011937557392107047
18,42,0.0
18,43,0.0010101010101014325
18,44,0.0008264462809921632
18,45,0.0016528925619838776
18,46,0.0014692378328746082
18,47,0.002020202020202421
18,48,0.002203856749311693
18,49,0.001101928374656067
19,-4,0.0
19,-3,0.0
19,-2,0.0
19,-1,0.0
19,0,8.913450396692768e-05
19,1,0.001426152063464182
19,2,0.0011587485515647297
19,3,0.00044567251983286126
19,4,0.0035653801586597853
19,5,0.0007130760317323115
19,6,0.0005348070237993452
19,7,0.0016935555753636285
19,8,0.001960959087263081
19,9,0.0019609590872630813
19,10,0.0024957661110619807
19,11,0.00026740351189989475
19,12,0.0020500935912295655
19,13,0.0013370175594976975
19,14,0.003476245654693299
19,15,0.0012478830555312146
19,16,0.002139228095196048
19,17,0.0
19,18,0.0006239415277658277
19,19,0.9301185488902541
19,20,0.0025849006150284685
19,21,0.0014261520634641829
19,22,0.0006239415277658283
19,23,0.0016935555753636285
19,24,0.0010696140475982465
19,25,0.001960959087263081
19,26,0.0010696140475982465
19,27,0.000980479543631761
19,28,0.0008022105356987953
19,29,0.0028523041269279143
19,30,0.001782690079330115
19,31,0.001782690079330114
